BioGRID ID,Experimental System Type,Author,Publication Source,Qualifications,Organism
2433396,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+rim21-delta; Array allele name: pkc1-2 (GI score = -0.177835, p-value = 0.0377; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: srn2-delta+rim21-delta; Array allele name: pkc1-2 (GI score = -0.144929, p-value = 0.00104; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433416,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+rim21-delta; Array allele name: bck1-delta (GI score = -0.093204, p-value = 0.0440; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: srn2-delta+rim21-delta; Array allele name: bck1-delta (GI score = -0.39574, p-value = 2.85E-9; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433426,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+rim21-delta; Array allele name: vps71-delta (GI score = -0.121477, p-value = 0.0000330; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: srn2-delta+rim21-delta; Array allele name: vps71-delta (GI score = -0.085281, p-value = 0.000307; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433437,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+rim21-delta; Array allele name: nip100-delta (GI score = -0.102438, p-value = 0.0395; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: srn2-delta+rim21-delta; Array allele name: nip100-delta (GI score = -0.107132, p-value = 0.0348; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433480,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+mdy2-delta; Array allele name: ssh1-delta (GI score = -0.217187, p-value = 0.00717; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: mtc1-delta+mdy2-delta; Array allele name: ssh1-delta (GI score = -0.117716, p-value = 0.0000386; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433495,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+mdy2-delta; Array allele name: cho2-delta (GI score = -0.113888, p-value = 0.000287; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: mtc1-delta+mdy2-delta; Array allele name: cho2-delta (GI score = -0.135079, p-value = 0.000613; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433507,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+mdy2-delta; Array allele name: ydj1-delta (GI score = -0.185104, p-value = 0.0294; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: mtc1-delta+mdy2-delta; Array allele name: ydj1-delta (GI score = -0.270026, p-value = 8.54E-41; Modified_Q-A+-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433511,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+mdy2-delta; Array allele name: cbc2-delta (GI score = -0.097019, p-value = 0.0387; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: mtc1-delta+mdy2-delta; Array allele name: cbc2-delta (GI score = -0.15057, p-value = 0.00207; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433542,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+alg6-delta; Array allele name: ire1-delta (GI score = -0.598669, p-value = 9.27E-15; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: kre1-delta+alg6-delta; Array allele name: ire1-delta (GI score = -0.081825, p-value = 1.68E-7; Modified_Q-A+-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433543,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+alg6-delta; Array allele name: neo1-2 (GI score = -0.101195, p-value = 0.0235; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: kre1-delta+alg6-delta; Array allele name: neo1-2 (GI score = -0.083635, p-value = 0.00000800; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433553,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+alg6-delta; Array allele name: ost6-delta (GI score = -0.212308, p-value = 0.00160; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: kre1-delta+alg6-delta; Array allele name: ost6-delta (GI score = -0.240811, p-value = 3.20E-10; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433556,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+alg6-delta; Array allele name: osw5-delta (GI score = -0.125831, p-value = 0.0215; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: kre1-delta+alg6-delta; Array allele name: osw5-delta (GI score = -0.13985, p-value = 0.00000104; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433788,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+ost3-delta; Array allele name: vps29-delta (GI score = -0.121309, p-value = 0.0293; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: bst1-delta+ost3-delta; Array allele name: vps29-delta (GI score = -0.123664, p-value = 0.00581; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2433822,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+ost3-delta; Array allele name: srv2-2 (GI score = -0.267259, p-value = 0.0000137; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: bst1-delta+ost3-delta; Array allele name: srv2-2 (GI score = -0.438628, p-value = 3.48E-20; Modified_Q-A+-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2434041,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+slk19-delta; Array allele name: kip3-delta (GI score = -0.118961, p-value = 0.00422; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: mad2-delta+slk19-delta; Array allele name: kip3-delta (GI score = -0.282023, p-value = 3.20E-24; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2434059,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+slk19-delta; Array allele name: clb2-delta (GI score = -0.142277, p-value = 0.00806; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: mad2-delta+slk19-delta; Array allele name: clb2-delta (GI score = -0.157017, p-value = 0.00184; Modified_Q-A+-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2434276,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+pac1-delta; Array allele name: hcm1-delta (GI score = -0.394199, p-value = 0.00107; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: bub2-delta+pac1-delta; Array allele name: hcm1-delta (GI score = -0.117184, p-value = 8.28E-20; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2434532,genetic,Kuzmin E (2018),PUBMED:29674565,"Digenic interaction: Query allele name: ho-delta+cin2-delta; Array allele name: swc3-delta (GI score = -0.256557, p-value = 0.000239; Digenic)|Digenic interactions in this Synthetic genetic array (SGA) analysis were considered to be significant when epsilon > 0.08 and p < 0.05 (positive genetic interaction) and when epsilon < -0.08 and p < 0.05 (negative genetic interaction).|Trigenic interaction: Query allele name: bfa1-delta+cin2-delta; Array allele name: swc3-delta (GI score = -0.16448, p-value = 0.0000193; Modified_Q-A-)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
